table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,27,000,State - MAHARASHTRA,Total,Total,Population_Persons,13275898.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Total,Illiterate,Population_Persons,3990230.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Total,Literate,Population_Persons,9285668.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Total,Literate but below matric/secondary,Population_Persons,5577644.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Total,Matric/secondary but below graduate,Population_Persons,2443290.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Total,Technical diploma or certificate not equal to degree,Population_Persons,66058.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Total,Graduate and above other than technical degree,Population_Persons,534073.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,146773.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Rural,Total,Population_Persons,7494819.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Rural,Illiterate,Population_Persons,2532581.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Rural,Literate,Population_Persons,4962238.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Rural,Literate but below matric/secondary,Population_Persons,3234700.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Rural,Matric/secondary but below graduate,Population_Persons,1166141.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Rural,Technical diploma or certificate not equal to degree,Population_Persons,23550.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Rural,Graduate and above other than technical degree,Population_Persons,166279.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,48416.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Urban,Total,Population_Persons,5781079.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Urban,Illiterate,Population_Persons,1457649.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Urban,Literate,Population_Persons,4323430.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Urban,Literate but below matric/secondary,Population_Persons,2342944.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Urban,Matric/secondary but below graduate,Population_Persons,1277149.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Urban,Technical diploma or certificate not equal to degree,Population_Persons,42508.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Urban,Graduate and above other than technical degree,Population_Persons,367794.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,000,State - MAHARASHTRA,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,98357.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Total,Total,Population_Persons,47985.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Total,Illiterate,Population_Persons,15620.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Total,Literate,Population_Persons,32365.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Total,Literate but below matric/secondary,Population_Persons,16962.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Total,Matric/secondary but below graduate,Population_Persons,9082.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Total,Technical diploma or certificate not equal to degree,Population_Persons,379.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Total,Graduate and above other than technical degree,Population_Persons,2143.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,967.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Rural,Total,Population_Persons,30550.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Rural,Illiterate,Population_Persons,10937.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Rural,Literate,Population_Persons,19613.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Rural,Literate but below matric/secondary,Population_Persons,11080.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Rural,Matric/secondary but below graduate,Population_Persons,5159.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Rural,Technical diploma or certificate not equal to degree,Population_Persons,206.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Rural,Graduate and above other than technical degree,Population_Persons,935.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,405.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Urban,Total,Population_Persons,17435.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Urban,Illiterate,Population_Persons,4683.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Urban,Literate,Population_Persons,12752.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Urban,Literate but below matric/secondary,Population_Persons,5882.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Urban,Matric/secondary but below graduate,Population_Persons,3923.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Urban,Technical diploma or certificate not equal to degree,Population_Persons,173.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Urban,Graduate and above other than technical degree,Population_Persons,1208.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,497,District - Nandurbar,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,562.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Total,Total,Population_Persons,127571.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Total,Illiterate,Population_Persons,43287.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Total,Literate,Population_Persons,84284.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Total,Literate but below matric/secondary,Population_Persons,48536.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Total,Matric/secondary but below graduate,Population_Persons,22958.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Total,Technical diploma or certificate not equal to degree,Population_Persons,941.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Total,Graduate and above other than technical degree,Population_Persons,4806.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,1864.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Rural,Total,Population_Persons,82299.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Rural,Illiterate,Population_Persons,31024.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Rural,Literate,Population_Persons,51275.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Rural,Literate but below matric/secondary,Population_Persons,32416.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Rural,Matric/secondary but below graduate,Population_Persons,12708.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Rural,Technical diploma or certificate not equal to degree,Population_Persons,415.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Rural,Graduate and above other than technical degree,Population_Persons,1632.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,644.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Urban,Total,Population_Persons,45272.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Urban,Illiterate,Population_Persons,12263.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Urban,Literate,Population_Persons,33009.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Urban,Literate but below matric/secondary,Population_Persons,16120.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Urban,Matric/secondary but below graduate,Population_Persons,10250.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Urban,Technical diploma or certificate not equal to degree,Population_Persons,526.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Urban,Graduate and above other than technical degree,Population_Persons,3174.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,498,District - Dhule,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,1220.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,499,District - Jalgaon,Total,Total,Population_Persons,389273.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,499,District - Jalgaon,Total,Illiterate,Population_Persons,138671.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,499,District - Jalgaon,Total,Literate,Population_Persons,250602.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,499,District - Jalgaon,Total,Literate but below matric/secondary,Population_Persons,158823.0,DDW-2700B-03SC.xlsx,03SC
B0203SC,27,499,District - Jalgaon,Total,Matric/secondary but below graduate,Population_Persons,60454.0,DDW-2700B-03SC.xlsx,03SC
