table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0301ST,22,000,State - CHHATTISGARH (22),Total,Total,Population_Persons,7822902,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Total,5-14,Population_Persons,1839480,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Total,15-34,Population_Persons,2608288,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Total,35-59,Population_Persons,1969568,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Total,60+,Population_Persons,581617,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Total,Age not stated,Population_Persons,4409,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Total,15-59,Population_Persons,4577856,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Rural,Total,Population_Persons,7231082,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Rural,5-14,Population_Persons,1708253,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Rural,15-34,Population_Persons,2380697,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Rural,35-59,Population_Persons,1817156,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Rural,60+,Population_Persons,551177,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Rural,Age not stated,Population_Persons,3934,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Rural,15-59,Population_Persons,4197853,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Urban,Total,Population_Persons,591820,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Urban,5-14,Population_Persons,131227,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Urban,15-34,Population_Persons,227591,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Urban,35-59,Population_Persons,152412,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Urban,60+,Population_Persons,30440,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Urban,Age not stated,Population_Persons,475,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,000,State - CHHATTISGARH (22),Urban,15-59,Population_Persons,380003,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Total,Total,Population_Persons,304280,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Total,5-14,Population_Persons,71108,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Total,15-34,Population_Persons,103942,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Total,35-59,Population_Persons,73533,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Total,60+,Population_Persons,21176,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Total,Age not stated,Population_Persons,133,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Total,15-59,Population_Persons,177475,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Rural,Total,Population_Persons,274059,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Rural,5-14,Population_Persons,64649,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Rural,15-34,Population_Persons,92665,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Rural,35-59,Population_Persons,64932,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Rural,60+,Population_Persons,19792,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Rural,Age not stated,Population_Persons,126,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Rural,15-59,Population_Persons,157597,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Urban,Total,Population_Persons,30221,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Urban,5-14,Population_Persons,6459,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Urban,15-34,Population_Persons,11277,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Urban,35-59,Population_Persons,8601,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Urban,60+,Population_Persons,1384,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Urban,Age not stated,Population_Persons,7,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,400,District - Koriya (01),Urban,15-59,Population_Persons,19878,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Total,Total,Population_Persons,1300628,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Total,5-14,Population_Persons,326276,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Total,15-34,Population_Persons,409951,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Total,35-59,Population_Persons,309440,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Total,60+,Population_Persons,105912,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Total,Age not stated,Population_Persons,711,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Total,15-59,Population_Persons,719391,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Rural,Total,Population_Persons,1248135,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Rural,5-14,Population_Persons,313888,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Rural,15-34,Population_Persons,389916,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Rural,35-59,Population_Persons,296424,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Rural,60+,Population_Persons,103138,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Rural,Age not stated,Population_Persons,698,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Rural,15-59,Population_Persons,686340,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Urban,Total,Population_Persons,52493,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Urban,5-14,Population_Persons,12388,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Urban,15-34,Population_Persons,20035,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Urban,35-59,Population_Persons,13016,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Urban,60+,Population_Persons,2774,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Urban,Age not stated,Population_Persons,13,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,401,District - Surguja (02),Urban,15-59,Population_Persons,33051,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Total,Total,Population_Persons,530378,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Total,5-14,Population_Persons,113840,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Total,15-34,Population_Persons,169163,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Total,35-59,Population_Persons,143115,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Total,60+,Population_Persons,51433,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Total,Age not stated,Population_Persons,91,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Total,15-59,Population_Persons,312278,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Rural,Total,Population_Persons,501130,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Rural,5-14,Population_Persons,107104,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Rural,15-34,Population_Persons,157787,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Rural,35-59,Population_Persons,136066,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Rural,60+,Population_Persons,49722,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Rural,Age not stated,Population_Persons,90,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Rural,15-59,Population_Persons,293853,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Urban,Total,Population_Persons,29248,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Urban,5-14,Population_Persons,6736,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Urban,15-34,Population_Persons,11376,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Urban,35-59,Population_Persons,7049,DDW-2200B-01ST-Census.xls,01ST
B0301ST,22,402,District - Jashpur  (03),Urban,60+,Population_Persons,1711,DDW-2200B-01ST-Census.xls,01ST
