table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,29,000,State - KARNATAKA (29),Total,Total,Population_Persons,10474992,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Total,5-14,Population_Persons,2110383,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Total,15-34,Population_Persons,3872080,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Total,35-59,Population_Persons,2644055,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Total,60+,Population_Persons,887444,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Total,Age not stated,Population_Persons,7989,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Total,15-59,Population_Persons,6516135,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Rural,Total,Population_Persons,7495763,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Rural,5-14,Population_Persons,1538399,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Rural,15-34,Population_Persons,2672863,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Rural,35-59,Population_Persons,1875019,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Rural,60+,Population_Persons,699177,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Rural,Age not stated,Population_Persons,5730,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Rural,15-59,Population_Persons,4547882,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Urban,Total,Population_Persons,2979229,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Urban,5-14,Population_Persons,571984,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Urban,15-34,Population_Persons,1199217,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Urban,35-59,Population_Persons,769036,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Urban,60+,Population_Persons,188267,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Urban,Age not stated,Population_Persons,2259,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,000,State - KARNATAKA (29),Urban,15-59,Population_Persons,1968253,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Total,Total,Population_Persons,577418,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Total,5-14,Population_Persons,120527,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Total,15-34,Population_Persons,203007,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Total,35-59,Population_Persons,144434,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Total,60+,Population_Persons,51482,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Total,Age not stated,Population_Persons,271,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Total,15-59,Population_Persons,347441,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Rural,Total,Population_Persons,448375,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Rural,5-14,Population_Persons,94857,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Rural,15-34,Population_Persons,154420,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Rural,35-59,Population_Persons,110508,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Rural,60+,Population_Persons,42067,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Rural,Age not stated,Population_Persons,239,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Rural,15-59,Population_Persons,264928,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Urban,Total,Population_Persons,129043,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Urban,5-14,Population_Persons,25670,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Urban,15-34,Population_Persons,48587,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Urban,35-59,Population_Persons,33926,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Urban,60+,Population_Persons,9415,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Urban,Age not stated,Population_Persons,32,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,555,District - Belgaum (01),Urban,15-59,Population_Persons,82513,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Total,Total,Population_Persons,319149,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Total,5-14,Population_Persons,76448,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Total,15-34,Population_Persons,114051,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Total,35-59,Population_Persons,67461,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Total,60+,Population_Persons,24000,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Total,Age not stated,Population_Persons,152,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Total,15-59,Population_Persons,181512,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Rural,Total,Population_Persons,238014,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Rural,5-14,Population_Persons,57863,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Rural,15-34,Population_Persons,83181,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Rural,35-59,Population_Persons,49701,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Rural,60+,Population_Persons,18698,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Rural,Age not stated,Population_Persons,121,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Rural,15-59,Population_Persons,132882,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Urban,Total,Population_Persons,81135,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Urban,5-14,Population_Persons,18585,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Urban,15-34,Population_Persons,30870,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Urban,35-59,Population_Persons,17760,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Urban,60+,Population_Persons,5302,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Urban,Age not stated,Population_Persons,31,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,556,District - Bagalkot  (02),Urban,15-59,Population_Persons,48630,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Total,Total,Population_Persons,442773,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Total,5-14,Population_Persons,105508,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Total,15-34,Population_Persons,151822,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Total,35-59,Population_Persons,98757,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Total,60+,Population_Persons,37551,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Total,Age not stated,Population_Persons,323,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Total,15-59,Population_Persons,250579,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Rural,Total,Population_Persons,364088,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Rural,5-14,Population_Persons,87224,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Rural,15-34,Population_Persons,122226,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Rural,35-59,Population_Persons,80907,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Rural,60+,Population_Persons,32560,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Rural,Age not stated,Population_Persons,289,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Rural,15-59,Population_Persons,203133,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Urban,Total,Population_Persons,78685,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Urban,5-14,Population_Persons,18284,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Urban,15-34,Population_Persons,29596,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Urban,35-59,Population_Persons,17850,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Urban,60+,Population_Persons,4991,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Urban,Age not stated,Population_Persons,34,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,557,District - Bijapur (03),Urban,15-59,Population_Persons,47446,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Total,Total,Population_Persons,399785,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Total,5-14,Population_Persons,92397,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Total,15-34,Population_Persons,139615,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Total,35-59,Population_Persons,87481,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Total,60+,Population_Persons,39103,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Total,Age not stated,Population_Persons,125,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Total,15-59,Population_Persons,227096,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Rural,Total,Population_Persons,330419,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Rural,5-14,Population_Persons,75892,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Rural,15-34,Population_Persons,113351,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Rural,35-59,Population_Persons,71766,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Rural,60+,Population_Persons,34821,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Rural,Age not stated,Population_Persons,109,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Rural,15-59,Population_Persons,185117,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Urban,Total,Population_Persons,69366,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Urban,5-14,Population_Persons,16505,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Urban,15-34,Population_Persons,26264,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Urban,35-59,Population_Persons,15715,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Urban,60+,Population_Persons,4282,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Urban,Age not stated,Population_Persons,16,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,558,District - Bidar (04),Urban,15-59,Population_Persons,41979,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Total,Total,Population_Persons,400933,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Total,5-14,Population_Persons,95925,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Total,15-34,Population_Persons,145491,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Total,35-59,Population_Persons,87682,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Total,60+,Population_Persons,26557,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Total,Age not stated,Population_Persons,216,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Total,15-59,Population_Persons,233173,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Rural,Total,Population_Persons,313581,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Rural,5-14,Population_Persons,76442,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Rural,15-34,Population_Persons,111078,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Rural,35-59,Population_Persons,67308,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Rural,60+,Population_Persons,21773,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Rural,Age not stated,Population_Persons,181,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Rural,15-59,Population_Persons,178386,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Urban,Total,Population_Persons,87352,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Urban,5-14,Population_Persons,19483,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Urban,15-34,Population_Persons,34413,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Urban,35-59,Population_Persons,20374,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Urban,60+,Population_Persons,4784,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Urban,Age not stated,Population_Persons,35,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,559,District - Raichur (05),Urban,15-59,Population_Persons,54787,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,560,District - Koppal (06),Total,Total,Population_Persons,258608,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,560,District - Koppal (06),Total,5-14,Population_Persons,63571,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,560,District - Koppal (06),Total,15-34,Population_Persons,91917,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,560,District - Koppal (06),Total,35-59,Population_Persons,53801,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,560,District - Koppal (06),Total,60+,Population_Persons,18901,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,560,District - Koppal (06),Total,Age not stated,Population_Persons,230,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,560,District - Koppal (06),Total,15-59,Population_Persons,145718,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,560,District - Koppal (06),Rural,Total,Population_Persons,222935,DDW-2900B-01SC-Census.xls,01SC
B0201SC,29,560,District - Koppal (06),Rural,5-14,Population_Persons,55356,DDW-2900B-01SC-Census.xls,01SC
