table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,24,000,State - GUJARAT,Total,Total,Population_Persons,4074447.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Total,Illiterate,Population_Persons,1239923.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Total,Literate,Population_Persons,2834524.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Total,Literate but below matric/secondary,Population_Persons,1898541.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Total,Matric/secondary but below graduate,Population_Persons,584674.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Total,Technical diploma or certificate not equal to degree,Population_Persons,48542.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Total,Graduate and above other than technical degree,Population_Persons,137006.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,26929.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Rural,Total,Population_Persons,2281573.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Rural,Illiterate,Population_Persons,786163.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Rural,Literate,Population_Persons,1495410.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Rural,Literate but below matric/secondary,Population_Persons,1067811.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Rural,Matric/secondary but below graduate,Population_Persons,277656.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Rural,Technical diploma or certificate not equal to degree,Population_Persons,23838.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Rural,Graduate and above other than technical degree,Population_Persons,41639.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,8180.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Urban,Total,Population_Persons,1792874.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Urban,Illiterate,Population_Persons,453760.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Urban,Literate,Population_Persons,1339114.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Urban,Literate but below matric/secondary,Population_Persons,830730.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Urban,Matric/secondary but below graduate,Population_Persons,307018.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Urban,Technical diploma or certificate not equal to degree,Population_Persons,24704.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Urban,Graduate and above other than technical degree,Population_Persons,95367.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,000,State - GUJARAT,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,18749.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Total,Total,Population_Persons,258859.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Total,Illiterate,Population_Persons,107255.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Total,Literate,Population_Persons,151604.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Total,Literate but below matric/secondary,Population_Persons,123584.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Total,Matric/secondary but below graduate,Population_Persons,16976.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Total,Technical diploma or certificate not equal to degree,Population_Persons,1588.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Total,Graduate and above other than technical degree,Population_Persons,3318.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,738.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Rural,Total,Population_Persons,170304.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Rural,Illiterate,Population_Persons,75075.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Rural,Literate,Population_Persons,95229.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Rural,Literate but below matric/secondary,Population_Persons,81838.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Rural,Matric/secondary but below graduate,Population_Persons,8295.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Rural,Technical diploma or certificate not equal to degree,Population_Persons,936.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Rural,Graduate and above other than technical degree,Population_Persons,1221.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,347.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Urban,Total,Population_Persons,88555.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Urban,Illiterate,Population_Persons,32180.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Urban,Literate,Population_Persons,56375.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Urban,Literate but below matric/secondary,Population_Persons,41746.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Urban,Matric/secondary but below graduate,Population_Persons,8681.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Urban,Technical diploma or certificate not equal to degree,Population_Persons,652.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Urban,Graduate and above other than technical degree,Population_Persons,2097.0,DDW-2400B-03SC.xlsx,03SC
B0203SC,24,468,District - Kachchh,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,391.0,DDW-2400B-03SC.xlsx,03SC
