table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0301ST,17,000,State - MEGHALAYA (17),Total,Total,Population_Persons,2555861,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Total,5-14,Population_Persons,683196,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Total,15-34,Population_Persons,897883,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Total,35-59,Population_Persons,488010,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Total,60+,Population_Persons,118715,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Total,Age not stated,Population_Persons,4717,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Total,15-59,Population_Persons,1385893,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Rural,Total,Population_Persons,2136891,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Rural,5-14,Population_Persons,587390,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Rural,15-34,Population_Persons,725070,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Rural,35-59,Population_Persons,400243,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Rural,60+,Population_Persons,99005,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Rural,Age not stated,Population_Persons,4304,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Rural,15-59,Population_Persons,1125313,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Urban,Total,Population_Persons,418970,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Urban,5-14,Population_Persons,95806,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Urban,15-34,Population_Persons,172813,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Urban,35-59,Population_Persons,87767,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Urban,60+,Population_Persons,19710,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Urban,Age not stated,Population_Persons,413,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,000,State - MEGHALAYA (17),Urban,15-59,Population_Persons,260580,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Total,Total,Population_Persons,474009,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Total,5-14,Population_Persons,120117,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Total,15-34,Population_Persons,166459,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Total,35-59,Population_Persons,103844,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Total,60+,Population_Persons,25233,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Total,Age not stated,Population_Persons,1164,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Total,15-59,Population_Persons,270303,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Rural,Total,Population_Persons,420285,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Rural,5-14,Population_Persons,108116,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Rural,15-34,Population_Persons,143858,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Rural,35-59,Population_Persons,91850,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Rural,60+,Population_Persons,22840,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Rural,Age not stated,Population_Persons,1085,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Rural,15-59,Population_Persons,235708,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Urban,Total,Population_Persons,53724,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Urban,5-14,Population_Persons,12001,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Urban,15-34,Population_Persons,22601,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Urban,35-59,Population_Persons,11994,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Urban,60+,Population_Persons,2393,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Urban,Age not stated,Population_Persons,79,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,293,District - West Garo Hills (01),Urban,15-59,Population_Persons,34595,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,294,District - East Garo Hills (02),Total,Total,Population_Persons,305180,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,294,District - East Garo Hills (02),Total,5-14,Population_Persons,80249,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,294,District - East Garo Hills (02),Total,15-34,Population_Persons,108798,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,294,District - East Garo Hills (02),Total,35-59,Population_Persons,63226,DDW-1700B-01ST-Census.xls,01ST
B0301ST,17,294,District - East Garo Hills (02),Total,60+,Population_Persons,13273,DDW-1700B-01ST-Census.xls,01ST
