table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Total,Population_Persons,1493299.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Illiterate,Population_Persons,891596.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Literate,Population_Persons,601703.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Literate but below matric/secondary,Population_Persons,439678.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Matric/secondary but below graduate,Population_Persons,116636.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Technical diploma or certificate not equal to degree,Population_Persons,1186.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Graduate and above other than technical degree,Population_Persons,14976.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,4344.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Total,Population_Persons,1406833.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Illiterate,Population_Persons,858609.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Literate,Population_Persons,548224.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Literate but below matric/secondary,Population_Persons,412243.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Matric/secondary but below graduate,Population_Persons,98984.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Technical diploma or certificate not equal to degree,Population_Persons,905.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Graduate and above other than technical degree,Population_Persons,10861.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,2995.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Total,Population_Persons,86466.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Illiterate,Population_Persons,32987.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Literate,Population_Persons,53479.0,DDW-0100B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Literate but below matric/secondary,Population_Persons,27435.0,DDW-0100B-03ST.xlsx,03ST
