table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,05,000,State - UTTARAKHAND,Total,Total,Population_Persons,1892516.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Total,Illiterate,Population_Persons,698301.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Total,Literate,Population_Persons,1194215.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Total,Literate but below matric/secondary,Population_Persons,874134.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Total,Matric/secondary but below graduate,Population_Persons,216003.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Total,Technical diploma or certificate not equal to degree,Population_Persons,4491.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Total,Graduate and above other than technical degree,Population_Persons,65179.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,8062.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Rural,Total,Population_Persons,1496665.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Rural,Illiterate,Population_Persons,574957.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Rural,Literate,Population_Persons,921708.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Rural,Literate but below matric/secondary,Population_Persons,707345.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Rural,Matric/secondary but below graduate,Population_Persons,151039.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Rural,Technical diploma or certificate not equal to degree,Population_Persons,2274.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Rural,Graduate and above other than technical degree,Population_Persons,36732.0,DDW-0500B-03SC.xlsx,03SC
B0203SC,05,000,State - UTTARAKHAND,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,3750.0,DDW-0500B-03SC.xlsx,03SC
