table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,23,000,State - MADHYA PRADESH (23),Total,Total,Population_Persons,11342320,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Total,5-14,Population_Persons,2763501,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Total,15-34,Population_Persons,3943832,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Total,35-59,Population_Persons,2524954,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Total,60+,Population_Persons,880650,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Total,Age not stated,Population_Persons,12732,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Total,15-59,Population_Persons,6468786,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Rural,Total,Population_Persons,8268002,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Rural,5-14,Population_Persons,2085824,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Rural,15-34,Population_Persons,2764851,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Rural,35-59,Population_Persons,1797353,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Rural,60+,Population_Persons,682993,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Rural,Age not stated,Population_Persons,7113,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Rural,15-59,Population_Persons,4562204,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Urban,Total,Population_Persons,3074318,DDW-2300B-01SC-Census.xls,01SC
B0201SC,23,000,State - MADHYA PRADESH (23),Urban,5-14,Population_Persons,677677,DDW-2300B-01SC-Census.xls,01SC
