table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0301ST,08,000,State - RAJASTHAN (08),Total,Total,Population_Persons,9238534,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Total,5-14,Population_Persons,2458193,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Total,15-34,Population_Persons,3037394,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Total,35-59,Population_Persons,1949275,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Total,60+,Population_Persons,585858,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Total,Age not stated,Population_Persons,40246,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Total,15-59,Population_Persons,4986669,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Rural,Total,Population_Persons,8693123,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Rural,5-14,Population_Persons,2330837,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Rural,15-34,Population_Persons,2826887,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Rural,35-59,Population_Persons,1821063,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Rural,60+,Population_Persons,560450,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Rural,Age not stated,Population_Persons,38803,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Rural,15-59,Population_Persons,4647950,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Urban,Total,Population_Persons,545411,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Urban,5-14,Population_Persons,127356,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Urban,15-34,Population_Persons,210507,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Urban,35-59,Population_Persons,128212,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Urban,60+,Population_Persons,25408,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Urban,Age not stated,Population_Persons,1443,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,000,State - RAJASTHAN (08),Urban,15-59,Population_Persons,338719,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,099,District - Ganganagar  (01),Total,Total,Population_Persons,13477,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,099,District - Ganganagar  (01),Total,5-14,Population_Persons,3113,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,099,District - Ganganagar  (01),Total,15-34,Population_Persons,5231,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,099,District - Ganganagar  (01),Total,35-59,Population_Persons,2891,DDW-0800B-01ST-Census.xls,01ST
B0301ST,08,099,District - Ganganagar  (01),Total,60+,Population_Persons,665,DDW-0800B-01ST-Census.xls,01ST
