table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0301ST,25,000,State - DAMAN & DIU (25),Total,Total,Population_Persons,15363,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Total,5-14,Population_Persons,2876,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Total,15-34,Population_Persons,6269,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Total,35-59,Population_Persons,4072,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Total,60+,Population_Persons,885,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Total,Age not stated,Population_Persons,14,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Total,15-59,Population_Persons,10341,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Rural,Total,Population_Persons,7617,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Rural,5-14,Population_Persons,1469,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Rural,15-34,Population_Persons,2974,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Rural,35-59,Population_Persons,2070,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Rural,60+,Population_Persons,463,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Rural,Age not stated,Population_Persons,4,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Rural,15-59,Population_Persons,5044,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Urban,Total,Population_Persons,7746,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Urban,5-14,Population_Persons,1407,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Urban,15-34,Population_Persons,3295,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Urban,35-59,Population_Persons,2002,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Urban,60+,Population_Persons,422,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Urban,Age not stated,Population_Persons,10,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,000,State - DAMAN & DIU (25),Urban,15-59,Population_Persons,5297,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Total,Total,Population_Persons,123,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Total,5-14,Population_Persons,13,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Total,15-34,Population_Persons,62,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Total,35-59,Population_Persons,30,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Total,60+,Population_Persons,9,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Total,Age not stated,Population_Persons,0,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Total,15-59,Population_Persons,92,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Rural,Total,Population_Persons,2,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Rural,5-14,Population_Persons,0,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Rural,15-34,Population_Persons,2,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Rural,35-59,Population_Persons,0,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Rural,60+,Population_Persons,0,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Rural,Age not stated,Population_Persons,0,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Rural,15-59,Population_Persons,2,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Urban,Total,Population_Persons,121,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Urban,5-14,Population_Persons,13,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Urban,15-34,Population_Persons,60,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Urban,35-59,Population_Persons,30,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Urban,60+,Population_Persons,9,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Urban,Age not stated,Population_Persons,0,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,494,District - Diu (01),Urban,15-59,Population_Persons,90,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Total,Total,Population_Persons,15240,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Total,5-14,Population_Persons,2863,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Total,15-34,Population_Persons,6207,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Total,35-59,Population_Persons,4042,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Total,60+,Population_Persons,876,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Total,Age not stated,Population_Persons,14,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Total,15-59,Population_Persons,10249,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Rural,Total,Population_Persons,7615,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Rural,5-14,Population_Persons,1469,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Rural,15-34,Population_Persons,2972,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Rural,35-59,Population_Persons,2070,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Rural,60+,Population_Persons,463,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Rural,Age not stated,Population_Persons,4,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Rural,15-59,Population_Persons,5042,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Urban,Total,Population_Persons,7625,DDW-2500B-01ST-Census.xls,01ST
B0301ST,25,495,District - Daman (02),Urban,5-14,Population_Persons,1394,DDW-2500B-01ST-Census.xls,01ST
