table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,15,000,State - MIZORAM,Total,Total,Population_Persons,1218.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Total,Illiterate,Population_Persons,204.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Total,Literate,Population_Persons,1014.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Total,Literate but below matric/secondary,Population_Persons,553.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Total,Matric/secondary but below graduate,Population_Persons,348.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Total,Technical diploma or certificate not equal to degree,Population_Persons,14.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Total,Graduate and above other than technical degree,Population_Persons,79.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,15.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Rural,Total,Population_Persons,298.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Rural,Illiterate,Population_Persons,89.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Rural,Literate,Population_Persons,209.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Rural,Literate but below matric/secondary,Population_Persons,133.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Rural,Matric/secondary but below graduate,Population_Persons,64.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Rural,Technical diploma or certificate not equal to degree,Population_Persons,4.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Rural,Graduate and above other than technical degree,Population_Persons,5.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,0.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Urban,Total,Population_Persons,920.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Urban,Illiterate,Population_Persons,115.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Urban,Literate,Population_Persons,805.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Urban,Literate but below matric/secondary,Population_Persons,420.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Urban,Matric/secondary but below graduate,Population_Persons,284.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Urban,Technical diploma or certificate not equal to degree,Population_Persons,10.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Urban,Graduate and above other than technical degree,Population_Persons,74.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,000,State - MIZORAM,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,15.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,281,District - Mamit,Total,Total,Population_Persons,51.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,281,District - Mamit,Total,Illiterate,Population_Persons,11.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,281,District - Mamit,Total,Literate,Population_Persons,40.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,281,District - Mamit,Total,Literate but below matric/secondary,Population_Persons,31.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,281,District - Mamit,Total,Matric/secondary but below graduate,Population_Persons,6.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,281,District - Mamit,Total,Technical diploma or certificate not equal to degree,Population_Persons,0.0,DDW-1500B-03SC.xlsx,03SC
B0203SC,15,281,District - Mamit,Total,Graduate and above other than technical degree,Population_Persons,2.0,DDW-1500B-03SC.xlsx,03SC
