table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,28,000,State - ANDHRA PRADESH (28),Total,Total,Population_Persons,13878078,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Total,5-14,Population_Persons,2710298,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Total,15-34,Population_Persons,5166008,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Total,35-59,Population_Persons,3598953,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Total,60+,Population_Persons,1224828,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Total,Age not stated,Population_Persons,111149,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Total,15-59,Population_Persons,8764961,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Rural,Total,Population_Persons,10846333,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Rural,5-14,Population_Persons,2131310,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Rural,15-34,Population_Persons,3952757,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Rural,35-59,Population_Persons,2805273,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Rural,60+,Population_Persons,1036919,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Rural,Age not stated,Population_Persons,76954,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Rural,15-59,Population_Persons,6758030,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Urban,Total,Population_Persons,3031745,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Urban,5-14,Population_Persons,578988,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Urban,15-34,Population_Persons,1213251,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Urban,35-59,Population_Persons,793680,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Urban,60+,Population_Persons,187909,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Urban,Age not stated,Population_Persons,34195,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,000,State - ANDHRA PRADESH (28),Urban,15-59,Population_Persons,2006931,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,532,District - Adilabad (01),Total,Total,Population_Persons,488596,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,532,District - Adilabad (01),Total,5-14,Population_Persons,95000,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,532,District - Adilabad (01),Total,15-34,Population_Persons,179540,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,532,District - Adilabad (01),Total,35-59,Population_Persons,123333,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,532,District - Adilabad (01),Total,60+,Population_Persons,41860,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,532,District - Adilabad (01),Total,Age not stated,Population_Persons,14926,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,532,District - Adilabad (01),Total,15-59,Population_Persons,302873,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,532,District - Adilabad (01),Rural,Total,Population_Persons,368490,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,532,District - Adilabad (01),Rural,5-14,Population_Persons,73325,DDW-2800B-01SC-Census.xls,01SC
B0201SC,28,532,District - Adilabad (01),Rural,15-34,Population_Persons,132004,DDW-2800B-01SC-Census.xls,01SC
