table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0301ST,19,000,State - WEST BENGAL (19),Total,Total,Population_Persons,5296953,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Total,5-14,Population_Persons,1132837,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Total,15-34,Population_Persons,1916773,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Total,35-59,Population_Persons,1396927,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Total,60+,Population_Persons,368959,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Total,Age not stated,Population_Persons,4338,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Total,15-59,Population_Persons,3313700,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Rural,Total,Population_Persons,4855115,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Rural,5-14,Population_Persons,1048367,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Rural,15-34,Population_Persons,1744940,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Rural,35-59,Population_Persons,1273763,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Rural,60+,Population_Persons,339609,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Rural,Age not stated,Population_Persons,3670,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Rural,15-59,Population_Persons,3018703,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Urban,Total,Population_Persons,441838,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Urban,5-14,Population_Persons,84470,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Urban,15-34,Population_Persons,171833,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Urban,35-59,Population_Persons,123164,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Urban,60+,Population_Persons,29350,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Urban,Age not stated,Population_Persons,668,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,000,State - WEST BENGAL (19),Urban,15-59,Population_Persons,294997,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Total,Total,Population_Persons,397389,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Total,5-14,Population_Persons,75925,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Total,15-34,Population_Persons,154113,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Total,35-59,Population_Persons,108975,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Total,60+,Population_Persons,30359,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Total,Age not stated,Population_Persons,263,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Total,15-59,Population_Persons,263088,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Rural,Total,Population_Persons,319069,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Rural,5-14,Population_Persons,63469,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Rural,15-34,Population_Persons,123850,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Rural,35-59,Population_Persons,84195,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Rural,60+,Population_Persons,23213,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Rural,Age not stated,Population_Persons,200,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Rural,15-59,Population_Persons,208045,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Urban,Total,Population_Persons,78320,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Urban,5-14,Population_Persons,12456,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Urban,15-34,Population_Persons,30263,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Urban,35-59,Population_Persons,24780,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Urban,60+,Population_Persons,7146,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Urban,Age not stated,Population_Persons,63,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,327,District - Darjiling  (01),Urban,15-59,Population_Persons,55043,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Total,Total,Population_Persons,731704,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Total,5-14,Population_Persons,157595,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Total,15-34,Population_Persons,279520,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Total,35-59,Population_Persons,193471,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Total,60+,Population_Persons,35433,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Total,Age not stated,Population_Persons,389,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Total,15-59,Population_Persons,472991,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Rural,Total,Population_Persons,690312,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Rural,5-14,Population_Persons,149043,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Rural,15-34,Population_Persons,263548,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Rural,35-59,Population_Persons,182514,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Rural,60+,Population_Persons,32906,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Rural,Age not stated,Population_Persons,354,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Rural,15-59,Population_Persons,446062,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Urban,Total,Population_Persons,41392,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Urban,5-14,Population_Persons,8552,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Urban,15-34,Population_Persons,15972,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Urban,35-59,Population_Persons,10957,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Urban,60+,Population_Persons,2527,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Urban,Age not stated,Population_Persons,35,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,328,District - Jalpaiguri  (02),Urban,15-59,Population_Persons,26929,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Total,Total,Population_Persons,18125,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Total,5-14,Population_Persons,3821,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Total,15-34,Population_Persons,6721,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Total,35-59,Population_Persons,4804,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Total,60+,Population_Persons,1242,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Total,Age not stated,Population_Persons,16,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Total,15-59,Population_Persons,11525,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Rural,Total,Population_Persons,16872,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Rural,5-14,Population_Persons,3603,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Rural,15-34,Population_Persons,6215,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Rural,35-59,Population_Persons,4445,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Rural,60+,Population_Persons,1170,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Rural,Age not stated,Population_Persons,9,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Rural,15-59,Population_Persons,10660,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Urban,Total,Population_Persons,1253,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Urban,5-14,Population_Persons,218,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Urban,15-34,Population_Persons,506,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Urban,35-59,Population_Persons,359,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Urban,60+,Population_Persons,72,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Urban,Age not stated,Population_Persons,7,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,329,District - Koch Bihar  (03),Urban,15-59,Population_Persons,865,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,330,District - Uttar Dinajpur (04),Total,Total,Population_Persons,162816,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,330,District - Uttar Dinajpur (04),Total,5-14,Population_Persons,43126,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,330,District - Uttar Dinajpur (04),Total,15-34,Population_Persons,52382,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,330,District - Uttar Dinajpur (04),Total,35-59,Population_Persons,39129,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,330,District - Uttar Dinajpur (04),Total,60+,Population_Persons,9831,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,330,District - Uttar Dinajpur (04),Total,Age not stated,Population_Persons,48,DDW-1900B-01ST-Census.xls,01ST
B0301ST,19,330,District - Uttar Dinajpur (04),Total,15-59,Population_Persons,91511,DDW-1900B-01ST-Census.xls,01ST
