table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,27,000,State - MAHARASHTRA (27),Total,Total,Population_Persons,13275898,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Total,5-14,Population_Persons,2528348,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Total,15-34,Population_Persons,4881334,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Total,35-59,Population_Persons,3416281,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Total,60+,Population_Persons,1269151,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Total,Age not stated,Population_Persons,42233,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Total,15-59,Population_Persons,8297615,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Rural,Total,Population_Persons,7494819,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Rural,5-14,Population_Persons,1478626,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Rural,15-34,Population_Persons,2601032,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Rural,35-59,Population_Persons,1864676,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Rural,60+,Population_Persons,860305,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Rural,Age not stated,Population_Persons,23763,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Rural,15-59,Population_Persons,4465708,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Urban,Total,Population_Persons,5781079,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Urban,5-14,Population_Persons,1049722,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Urban,15-34,Population_Persons,2280302,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Urban,35-59,Population_Persons,1551605,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Urban,60+,Population_Persons,408846,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Urban,Age not stated,Population_Persons,18470,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,000,State - MAHARASHTRA (27),Urban,15-59,Population_Persons,3831907,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Total,Total,Population_Persons,47985,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Total,5-14,Population_Persons,9762,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Total,15-34,Population_Persons,17301,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Total,35-59,Population_Persons,12182,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Total,60+,Population_Persons,4381,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Total,Age not stated,Population_Persons,193,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Total,15-59,Population_Persons,29483,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Rural,Total,Population_Persons,30550,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Rural,5-14,Population_Persons,6176,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Rural,15-34,Population_Persons,10600,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Rural,35-59,Population_Persons,7770,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Rural,60+,Population_Persons,3141,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Rural,Age not stated,Population_Persons,177,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Rural,15-59,Population_Persons,18370,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Urban,Total,Population_Persons,17435,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Urban,5-14,Population_Persons,3586,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Urban,15-34,Population_Persons,6701,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Urban,35-59,Population_Persons,4412,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Urban,60+,Population_Persons,1240,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Urban,Age not stated,Population_Persons,16,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,497,District - Nandurbar (01),Urban,15-59,Population_Persons,11113,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,498,District - Dhule (02),Total,Total,Population_Persons,127571,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,498,District - Dhule (02),Total,5-14,Population_Persons,26183,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,498,District - Dhule (02),Total,15-34,Population_Persons,45254,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,498,District - Dhule (02),Total,35-59,Population_Persons,31526,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,498,District - Dhule (02),Total,60+,Population_Persons,12582,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,498,District - Dhule (02),Total,Age not stated,Population_Persons,1057,DDW-2700B-01SC-Census.xls,01SC
B0201SC,27,498,District - Dhule (02),Total,15-59,Population_Persons,76780,DDW-2700B-01SC-Census.xls,01SC
