table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,20,000,State - JHARKHAND,Total,Total,Population_Persons,3985644.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Total,Illiterate,Population_Persons,2165546.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Total,Literate,Population_Persons,1820098.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Total,Literate but below matric/secondary,Population_Persons,1389863.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Total,Matric/secondary but below graduate,Population_Persons,282244.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Total,Technical diploma or certificate not equal to degree,Population_Persons,3785.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Total,Graduate and above other than technical degree,Population_Persons,55275.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,4156.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Rural,Total,Population_Persons,3152863.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Rural,Illiterate,Population_Persons,1808349.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Rural,Literate,Population_Persons,1344514.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Rural,Literate but below matric/secondary,Population_Persons,1082536.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Rural,Matric/secondary but below graduate,Population_Persons,167357.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Rural,Technical diploma or certificate not equal to degree,Population_Persons,1076.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Rural,Graduate and above other than technical degree,Population_Persons,24986.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,1092.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Urban,Total,Population_Persons,832781.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Urban,Illiterate,Population_Persons,357197.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Urban,Literate,Population_Persons,475584.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Urban,Literate but below matric/secondary,Population_Persons,307327.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Urban,Matric/secondary but below graduate,Population_Persons,114887.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Urban,Technical diploma or certificate not equal to degree,Population_Persons,2709.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Urban,Graduate and above other than technical degree,Population_Persons,30289.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,000,State - JHARKHAND,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,3064.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Total,Total,Population_Persons,319946.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Total,Illiterate,Population_Persons,182229.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Total,Literate,Population_Persons,137717.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Total,Literate but below matric/secondary,Population_Persons,107426.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Total,Matric/secondary but below graduate,Population_Persons,18923.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Total,Technical diploma or certificate not equal to degree,Population_Persons,90.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Total,Graduate and above other than technical degree,Population_Persons,2831.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,140.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Rural,Total,Population_Persons,308843.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Rural,Illiterate,Population_Persons,176979.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Rural,Literate,Population_Persons,131864.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Rural,Literate but below matric/secondary,Population_Persons,103611.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Rural,Matric/secondary but below graduate,Population_Persons,17689.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Rural,Technical diploma or certificate not equal to degree,Population_Persons,71.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Rural,Graduate and above other than technical degree,Population_Persons,2510.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,102.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Urban,Total,Population_Persons,11103.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Urban,Illiterate,Population_Persons,5250.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Urban,Literate,Population_Persons,5853.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Urban,Literate but below matric/secondary,Population_Persons,3815.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Urban,Matric/secondary but below graduate,Population_Persons,1234.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Urban,Technical diploma or certificate not equal to degree,Population_Persons,19.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Urban,Graduate and above other than technical degree,Population_Persons,321.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,346,District - Garhwa ,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,38.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,347,District - Chatra,Total,Total,Population_Persons,340553.0,DDW-2000B-03SC.xlsx,03SC
B0203SC,20,347,District - Chatra,Total,Illiterate,Population_Persons,224210.0,DDW-2000B-03SC.xlsx,03SC
