table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,23,000,State - MADHYA PRADESH,Total,Total,Population_Persons,11342320.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Total,Illiterate,Population_Persons,5001504.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Total,Literate,Population_Persons,6340816.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Total,Literate but below matric/secondary,Population_Persons,4886485.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Total,Matric/secondary but below graduate,Population_Persons,891033.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Total,Technical diploma or certificate not equal to degree,Population_Persons,10774.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Total,Graduate and above other than technical degree,Population_Persons,219459.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,27754.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Rural,Total,Population_Persons,8268002.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Rural,Illiterate,Population_Persons,3923301.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Rural,Literate,Population_Persons,4344701.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Rural,Literate but below matric/secondary,Population_Persons,3559373.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Rural,Matric/secondary but below graduate,Population_Persons,470942.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Rural,Technical diploma or certificate not equal to degree,Population_Persons,2751.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Rural,Graduate and above other than technical degree,Population_Persons,81153.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,6593.0,DDW-2300B-03SC.xlsx,03SC
B0203SC,23,000,State - MADHYA PRADESH,Urban,Total,Population_Persons,3074318.0,DDW-2300B-03SC.xlsx,03SC
