table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,24,000,State - GUJARAT (24),Total,Total,Population_Persons,4074447,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Total,5-14,Population_Persons,817092,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Total,15-34,Population_Persons,1507011,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Total,35-59,Population_Persons,1089385,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Total,60+,Population_Persons,304965,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Total,Age not stated,Population_Persons,12649,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Total,15-59,Population_Persons,2596396,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Rural,Total,Population_Persons,2281573,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Rural,5-14,Population_Persons,484635,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Rural,15-34,Population_Persons,807444,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Rural,35-59,Population_Persons,589924,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Rural,60+,Population_Persons,190385,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Rural,Age not stated,Population_Persons,5814,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Rural,15-59,Population_Persons,1397368,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Urban,Total,Population_Persons,1792874,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Urban,5-14,Population_Persons,332457,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Urban,15-34,Population_Persons,699567,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Urban,35-59,Population_Persons,499461,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Urban,60+,Population_Persons,114580,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Urban,Age not stated,Population_Persons,6835,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,000,State - GUJARAT (24),Urban,15-59,Population_Persons,1199028,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Total,Total,Population_Persons,258859,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Total,5-14,Population_Persons,61116,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Total,15-34,Population_Persons,95780,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Total,35-59,Population_Persons,58211,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Total,60+,Population_Persons,14943,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Total,Age not stated,Population_Persons,355,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Total,15-59,Population_Persons,153991,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Rural,Total,Population_Persons,170304,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Rural,5-14,Population_Persons,41479,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Rural,15-34,Population_Persons,61232,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Rural,35-59,Population_Persons,37128,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Rural,60+,Population_Persons,10612,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Rural,Age not stated,Population_Persons,114,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Rural,15-59,Population_Persons,98360,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Urban,Total,Population_Persons,88555,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Urban,5-14,Population_Persons,19637,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Urban,15-34,Population_Persons,34548,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Urban,35-59,Population_Persons,21083,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Urban,60+,Population_Persons,4331,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Urban,Age not stated,Population_Persons,241,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,468,District - Kachchh (01),Urban,15-59,Population_Persons,55631,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,469,District - Banas Kantha (02),Total,Total,Population_Persons,327460,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,469,District - Banas Kantha (02),Total,5-14,Population_Persons,81946,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,469,District - Banas Kantha (02),Total,15-34,Population_Persons,117409,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,469,District - Banas Kantha (02),Total,35-59,Population_Persons,72158,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,469,District - Banas Kantha (02),Total,60+,Population_Persons,18958,DDW-2400B-01SC-Census.xls,01SC
B0201SC,24,469,District - Banas Kantha (02),Total,Age not stated,Population_Persons,276,DDW-2400B-01SC-Census.xls,01SC
