table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0303ST,15,000,State - MIZORAM,Total,Total,Population_Persons,1036115.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Total,Illiterate,Population_Persons,234856.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Total,Literate,Population_Persons,801259.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Total,Literate but below matric/secondary,Population_Persons,596260.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Total,Matric/secondary but below graduate,Population_Persons,144327.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Total,Technical diploma or certificate not equal to degree,Population_Persons,1631.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Total,Graduate and above other than technical degree,Population_Persons,39826.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,5855.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Rural,Total,Population_Persons,507467.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Rural,Illiterate,Population_Persons,154868.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Rural,Literate,Population_Persons,352599.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Rural,Literate but below matric/secondary,Population_Persons,299627.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Rural,Matric/secondary but below graduate,Population_Persons,36819.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Rural,Technical diploma or certificate not equal to degree,Population_Persons,236.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Rural,Graduate and above other than technical degree,Population_Persons,7581.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,855.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Urban,Total,Population_Persons,528648.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Urban,Illiterate,Population_Persons,79988.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Urban,Literate,Population_Persons,448660.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Urban,Literate but below matric/secondary,Population_Persons,296633.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Urban,Matric/secondary but below graduate,Population_Persons,107508.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Urban,Technical diploma or certificate not equal to degree,Population_Persons,1395.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Urban,Graduate and above other than technical degree,Population_Persons,32245.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,000,State - MIZORAM,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,5000.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Total,Total,Population_Persons,82080.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Total,Illiterate,Population_Persons,24289.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Total,Literate,Population_Persons,57791.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Total,Literate but below matric/secondary,Population_Persons,48394.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Total,Matric/secondary but below graduate,Population_Persons,6690.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Total,Technical diploma or certificate not equal to degree,Population_Persons,34.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Total,Graduate and above other than technical degree,Population_Persons,1463.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,168.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Rural,Total,Population_Persons,68096.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Rural,Illiterate,Population_Persons,21815.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Rural,Literate,Population_Persons,46281.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Rural,Literate but below matric/secondary,Population_Persons,39626.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Rural,Matric/secondary but below graduate,Population_Persons,4747.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Rural,Technical diploma or certificate not equal to degree,Population_Persons,18.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Rural,Graduate and above other than technical degree,Population_Persons,926.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,109.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Urban,Total,Population_Persons,13984.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Urban,Illiterate,Population_Persons,2474.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Urban,Literate,Population_Persons,11510.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Urban,Literate but below matric/secondary,Population_Persons,8768.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Urban,Matric/secondary but below graduate,Population_Persons,1943.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Urban,Technical diploma or certificate not equal to degree,Population_Persons,16.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Urban,Graduate and above other than technical degree,Population_Persons,537.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,281,District - Mamit,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,59.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Total,Total,Population_Persons,73609.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Total,Illiterate,Population_Persons,14324.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Total,Literate,Population_Persons,59285.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Total,Literate but below matric/secondary,Population_Persons,47382.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Total,Matric/secondary but below graduate,Population_Persons,8584.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Total,Technical diploma or certificate not equal to degree,Population_Persons,56.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Total,Graduate and above other than technical degree,Population_Persons,1867.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,249.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Rural,Total,Population_Persons,32582.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Rural,Illiterate,Population_Persons,7374.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Rural,Literate,Population_Persons,25208.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Rural,Literate but below matric/secondary,Population_Persons,21617.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Rural,Matric/secondary but below graduate,Population_Persons,2448.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Rural,Technical diploma or certificate not equal to degree,Population_Persons,17.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Rural,Graduate and above other than technical degree,Population_Persons,420.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,50.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Urban,Total,Population_Persons,41027.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Urban,Illiterate,Population_Persons,6950.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Urban,Literate,Population_Persons,34077.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Urban,Literate but below matric/secondary,Population_Persons,25765.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Urban,Matric/secondary but below graduate,Population_Persons,6136.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Urban,Technical diploma or certificate not equal to degree,Population_Persons,39.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Urban,Graduate and above other than technical degree,Population_Persons,1447.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,282,District - Kolasib,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,199.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Total,Total,Population_Persons,373542.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Total,Illiterate,Population_Persons,55655.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Total,Literate,Population_Persons,317887.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Total,Literate but below matric/secondary,Population_Persons,213097.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Total,Matric/secondary but below graduate,Population_Persons,72754.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Total,Technical diploma or certificate not equal to degree,Population_Persons,868.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Total,Graduate and above other than technical degree,Population_Persons,23214.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,3765.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Rural,Total,Population_Persons,83343.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Rural,Illiterate,Population_Persons,15369.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Rural,Literate,Population_Persons,67974.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Rural,Literate but below matric/secondary,Population_Persons,57532.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Rural,Matric/secondary but below graduate,Population_Persons,7378.0,DDW-1500B-03ST.xlsx,03ST
B0303ST,15,283,District - Aizawl,Rural,Technical diploma or certificate not equal to degree,Population_Persons,42.0,DDW-1500B-03ST.xlsx,03ST
