table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0303ST,19,000,State - WEST BENGAL,Total,Total,Population_Persons,5296953.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Total,Illiterate,Population_Persons,2632522.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Total,Literate,Population_Persons,2664431.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Total,Literate but below matric/secondary,Population_Persons,2197537.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Total,Matric/secondary but below graduate,Population_Persons,290441.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Total,Technical diploma or certificate not equal to degree,Population_Persons,1444.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Total,Graduate and above other than technical degree,Population_Persons,57910.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,4122.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Rural,Total,Population_Persons,4855115.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Rural,Illiterate,Population_Persons,2471284.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Rural,Literate,Population_Persons,2383831.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Rural,Literate but below matric/secondary,Population_Persons,2015617.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Rural,Matric/secondary but below graduate,Population_Persons,230053.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Rural,Technical diploma or certificate not equal to degree,Population_Persons,601.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Rural,Graduate and above other than technical degree,Population_Persons,33673.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,1795.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Urban,Total,Population_Persons,441838.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Urban,Illiterate,Population_Persons,161238.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Urban,Literate,Population_Persons,280600.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Urban,Literate but below matric/secondary,Population_Persons,181920.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Urban,Matric/secondary but below graduate,Population_Persons,60388.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Urban,Technical diploma or certificate not equal to degree,Population_Persons,843.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Urban,Graduate and above other than technical degree,Population_Persons,24237.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,000,State - WEST BENGAL,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,2327.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Total,Total,Population_Persons,397389.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Total,Illiterate,Population_Persons,132975.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Total,Literate,Population_Persons,264414.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Total,Literate but below matric/secondary,Population_Persons,192678.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Total,Matric/secondary but below graduate,Population_Persons,49119.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Total,Technical diploma or certificate not equal to degree,Population_Persons,241.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Total,Graduate and above other than technical degree,Population_Persons,14596.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,1095.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Rural,Total,Population_Persons,319069.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Rural,Illiterate,Population_Persons,119140.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Rural,Literate,Population_Persons,199929.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Rural,Literate but below matric/secondary,Population_Persons,157721.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Rural,Matric/secondary but below graduate,Population_Persons,30368.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Rural,Technical diploma or certificate not equal to degree,Population_Persons,84.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Rural,Graduate and above other than technical degree,Population_Persons,6292.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,454.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Urban,Total,Population_Persons,78320.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Urban,Illiterate,Population_Persons,13835.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Urban,Literate,Population_Persons,64485.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Urban,Literate but below matric/secondary,Population_Persons,34957.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Urban,Matric/secondary but below graduate,Population_Persons,18751.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Urban,Technical diploma or certificate not equal to degree,Population_Persons,157.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Urban,Graduate and above other than technical degree,Population_Persons,8304.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,327,District - Darjiling ,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,641.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Total,Total,Population_Persons,731704.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Total,Illiterate,Population_Persons,357956.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Total,Literate,Population_Persons,373748.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Total,Literate but below matric/secondary,Population_Persons,323549.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Total,Matric/secondary but below graduate,Population_Persons,34640.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Total,Technical diploma or certificate not equal to degree,Population_Persons,99.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Total,Graduate and above other than technical degree,Population_Persons,5287.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,248.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Rural,Total,Population_Persons,690312.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Rural,Illiterate,Population_Persons,340851.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Rural,Literate,Population_Persons,349461.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Rural,Literate but below matric/secondary,Population_Persons,305752.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Rural,Matric/secondary but below graduate,Population_Persons,30330.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Rural,Technical diploma or certificate not equal to degree,Population_Persons,55.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Rural,Graduate and above other than technical degree,Population_Persons,3798.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,149.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Urban,Total,Population_Persons,41392.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Urban,Illiterate,Population_Persons,17105.0,DDW-1900B-03ST.xlsx,03ST
B0303ST,19,328,District - Jalpaiguri ,Urban,Literate,Population_Persons,24287.0,DDW-1900B-03ST.xlsx,03ST
