table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,32,000,State - KERALA (32),Total,Total,Population_Persons,3039573,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Total,5-14,Population_Persons,467306,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Total,15-34,Population_Persons,998821,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Total,35-59,Population_Persons,1042844,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Total,60+,Population_Persons,326608,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Total,Age not stated,Population_Persons,2559,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Total,15-59,Population_Persons,2041665,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Rural,Total,Population_Persons,1818281,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Rural,5-14,Population_Persons,286671,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Rural,15-34,Population_Persons,602878,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Rural,35-59,Population_Persons,611547,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Rural,60+,Population_Persons,192839,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Rural,Age not stated,Population_Persons,1453,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Rural,15-59,Population_Persons,1214425,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Urban,Total,Population_Persons,1221292,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Urban,5-14,Population_Persons,180635,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Urban,15-34,Population_Persons,395943,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Urban,35-59,Population_Persons,431297,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Urban,60+,Population_Persons,133769,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Urban,Age not stated,Population_Persons,1106,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,000,State - KERALA (32),Urban,15-59,Population_Persons,827240,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Total,Total,Population_Persons,53283,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Total,5-14,Population_Persons,8823,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Total,15-34,Population_Persons,20398,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Total,35-59,Population_Persons,16092,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Total,60+,Population_Persons,4362,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Total,Age not stated,Population_Persons,52,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Total,15-59,Population_Persons,36490,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Rural,Total,Population_Persons,34522,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Rural,5-14,Population_Persons,5923,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Rural,15-34,Population_Persons,13383,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Rural,35-59,Population_Persons,10072,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Rural,60+,Population_Persons,2711,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Rural,Age not stated,Population_Persons,29,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Rural,15-59,Population_Persons,23455,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Urban,Total,Population_Persons,18761,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Urban,5-14,Population_Persons,2900,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Urban,15-34,Population_Persons,7015,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Urban,35-59,Population_Persons,6020,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Urban,60+,Population_Persons,1651,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Urban,Age not stated,Population_Persons,23,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,588,District - Kasaragod (01),Urban,15-59,Population_Persons,13035,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Total,Total,Population_Persons,83350,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Total,5-14,Population_Persons,11443,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Total,15-34,Population_Persons,27495,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Total,35-59,Population_Persons,29192,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Total,60+,Population_Persons,9669,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Total,Age not stated,Population_Persons,220,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Total,15-59,Population_Persons,56687,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Rural,Total,Population_Persons,23562,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Rural,5-14,Population_Persons,3488,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Rural,15-34,Population_Persons,7980,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Rural,35-59,Population_Persons,7994,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Rural,60+,Population_Persons,2528,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Rural,Age not stated,Population_Persons,55,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Rural,15-59,Population_Persons,15974,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Urban,Total,Population_Persons,59788,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Urban,5-14,Population_Persons,7955,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Urban,15-34,Population_Persons,19515,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Urban,35-59,Population_Persons,21198,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Urban,60+,Population_Persons,7141,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Urban,Age not stated,Population_Persons,165,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,589,District - Kannur (02),Urban,15-59,Population_Persons,40713,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,590,District - Wayanad (03),Total,Total,Population_Persons,32578,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,590,District - Wayanad (03),Total,5-14,Population_Persons,5688,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,590,District - Wayanad (03),Total,15-34,Population_Persons,10756,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,590,District - Wayanad (03),Total,35-59,Population_Persons,10955,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,590,District - Wayanad (03),Total,60+,Population_Persons,2909,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,590,District - Wayanad (03),Total,Age not stated,Population_Persons,21,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,590,District - Wayanad (03),Total,15-59,Population_Persons,21711,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,590,District - Wayanad (03),Rural,Total,Population_Persons,30378,DDW-3200B-01SC-Census.xls,01SC
B0201SC,32,590,District - Wayanad (03),Rural,5-14,Population_Persons,5308,DDW-3200B-01SC-Census.xls,01SC
