table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,21,000,State - ODISHA,Total,Total,Population_Persons,7188463.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Total,Illiterate,Population_Persons,2884720.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Total,Literate,Population_Persons,4303743.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Total,Literate but below matric/secondary,Population_Persons,3458533.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Total,Matric/secondary but below graduate,Population_Persons,566126.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Total,Technical diploma or certificate not equal to degree,Population_Persons,18957.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Total,Graduate and above other than technical degree,Population_Persons,98028.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,19205.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Rural,Total,Population_Persons,6218642.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Rural,Illiterate,Population_Persons,2553968.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Rural,Literate,Population_Persons,3664674.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Rural,Literate but below matric/secondary,Population_Persons,3008742.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Rural,Matric/secondary but below graduate,Population_Persons,442456.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Rural,Technical diploma or certificate not equal to degree,Population_Persons,12066.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Rural,Graduate and above other than technical degree,Population_Persons,65820.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,13189.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Urban,Total,Population_Persons,969821.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Urban,Illiterate,Population_Persons,330752.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Urban,Literate,Population_Persons,639069.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Urban,Literate but below matric/secondary,Population_Persons,449791.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Urban,Matric/secondary but below graduate,Population_Persons,123670.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Urban,Technical diploma or certificate not equal to degree,Population_Persons,6891.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Urban,Graduate and above other than technical degree,Population_Persons,32208.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,000,State - ODISHA,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,6016.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Total,Total,Population_Persons,298780.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Total,Illiterate,Population_Persons,120139.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Total,Literate,Population_Persons,178641.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Total,Literate but below matric/secondary,Population_Persons,144475.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Total,Matric/secondary but below graduate,Population_Persons,24253.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Total,Technical diploma or certificate not equal to degree,Population_Persons,433.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Total,Graduate and above other than technical degree,Population_Persons,3373.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,519.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Rural,Total,Population_Persons,269396.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Rural,Illiterate,Population_Persons,109830.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Rural,Literate,Population_Persons,159566.0,DDW-2100B-03SC.xlsx,03SC
B0203SC,21,370,District - Bargarh,Rural,Literate but below matric/secondary,Population_Persons,130837.0,DDW-2100B-03SC.xlsx,03SC
