table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0301ST,18,000,State - ASSAM (18),Total,Total,Population_Persons,3884371,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Total,5-14,Population_Persons,875692,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Total,15-34,Population_Persons,1433335,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Total,35-59,Population_Persons,960108,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Total,60+,Population_Persons,238564,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Total,Age not stated,Population_Persons,2314,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Total,15-59,Population_Persons,2393443,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Rural,Total,Population_Persons,3665405,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Rural,5-14,Population_Persons,833623,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Rural,15-34,Population_Persons,1344483,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Rural,35-59,Population_Persons,898306,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Rural,60+,Population_Persons,228990,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Rural,Age not stated,Population_Persons,2131,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Rural,15-59,Population_Persons,2242789,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Urban,Total,Population_Persons,218966,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Urban,5-14,Population_Persons,42069,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Urban,15-34,Population_Persons,88852,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Urban,35-59,Population_Persons,61802,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Urban,60+,Population_Persons,9574,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Urban,Age not stated,Population_Persons,183,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,000,State - ASSAM (18),Urban,15-59,Population_Persons,150654,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Total,Total,Population_Persons,278665,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Total,5-14,Population_Persons,59482,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Total,15-34,Population_Persons,103634,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Total,35-59,Population_Persons,73238,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Total,60+,Population_Persons,17741,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Total,Age not stated,Population_Persons,156,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Total,15-59,Population_Persons,176872,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Rural,Total,Population_Persons,266717,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Rural,5-14,Population_Persons,57376,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Rural,15-34,Population_Persons,99116,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Rural,35-59,Population_Persons,69320,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Rural,60+,Population_Persons,17158,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Rural,Age not stated,Population_Persons,133,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Rural,15-59,Population_Persons,168436,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Urban,Total,Population_Persons,11948,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Urban,5-14,Population_Persons,2106,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Urban,15-34,Population_Persons,4518,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Urban,35-59,Population_Persons,3918,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Urban,60+,Population_Persons,583,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Urban,Age not stated,Population_Persons,23,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,300,District - Kokrajhar (01),Urban,15-59,Population_Persons,8436,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Total,Total,Population_Persons,6332,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Total,5-14,Population_Persons,1203,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Total,15-34,Population_Persons,2267,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Total,35-59,Population_Persons,1799,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Total,60+,Population_Persons,511,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Total,Age not stated,Population_Persons,6,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Total,15-59,Population_Persons,4066,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Rural,Total,Population_Persons,5631,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Rural,5-14,Population_Persons,1089,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Rural,15-34,Population_Persons,2010,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Rural,35-59,Population_Persons,1540,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Rural,60+,Population_Persons,475,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Rural,Age not stated,Population_Persons,5,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Rural,15-59,Population_Persons,3550,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Urban,Total,Population_Persons,701,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Urban,5-14,Population_Persons,114,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Urban,15-34,Population_Persons,257,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Urban,35-59,Population_Persons,259,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Urban,60+,Population_Persons,36,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Urban,Age not stated,Population_Persons,1,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,301,District - Dhubri (02),Urban,15-59,Population_Persons,516,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,302,District - Goalpara (03),Total,Total,Population_Persons,231570,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,302,District - Goalpara (03),Total,5-14,Population_Persons,48888,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,302,District - Goalpara (03),Total,15-34,Population_Persons,86792,DDW-1800B-01ST-Census.xls,01ST
B0301ST,18,302,District - Goalpara (03),Total,35-59,Population_Persons,58259,DDW-1800B-01ST-Census.xls,01ST
