table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0303ST,08,000,State - RAJASTHAN,Total,Total,Population_Persons,9238534.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Total,Illiterate,Population_Persons,5257788.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Total,Literate,Population_Persons,3980746.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Total,Literate but below matric/secondary,Population_Persons,3018726.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Total,Matric/secondary but below graduate,Population_Persons,508143.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Total,Technical diploma or certificate not equal to degree,Population_Persons,18204.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Total,Graduate and above other than technical degree,Population_Persons,149467.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,49813.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Rural,Total,Population_Persons,8693123.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Rural,Illiterate,Population_Persons,5035536.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Rural,Literate,Population_Persons,3657587.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Rural,Literate but below matric/secondary,Population_Persons,2831294.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Rural,Matric/secondary but below graduate,Population_Persons,436942.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Rural,Technical diploma or certificate not equal to degree,Population_Persons,15441.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Rural,Graduate and above other than technical degree,Population_Persons,112798.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,40086.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Urban,Total,Population_Persons,545411.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Urban,Illiterate,Population_Persons,222252.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Urban,Literate,Population_Persons,323159.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Urban,Literate but below matric/secondary,Population_Persons,187432.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Urban,Matric/secondary but below graduate,Population_Persons,71201.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Urban,Technical diploma or certificate not equal to degree,Population_Persons,2763.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Urban,Graduate and above other than technical degree,Population_Persons,36669.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,000,State - RAJASTHAN,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,9727.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Total,Total,Population_Persons,13477.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Total,Illiterate,Population_Persons,5996.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Total,Literate,Population_Persons,7481.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Total,Literate but below matric/secondary,Population_Persons,5269.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Total,Matric/secondary but below graduate,Population_Persons,1269.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Total,Technical diploma or certificate not equal to degree,Population_Persons,44.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Total,Graduate and above other than technical degree,Population_Persons,469.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,133.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Rural,Total,Population_Persons,2989.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Rural,Illiterate,Population_Persons,1367.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Rural,Literate,Population_Persons,1622.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Rural,Literate but below matric/secondary,Population_Persons,1094.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Rural,Matric/secondary but below graduate,Population_Persons,275.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Rural,Technical diploma or certificate not equal to degree,Population_Persons,20.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Rural,Graduate and above other than technical degree,Population_Persons,99.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,53.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Urban,Total,Population_Persons,10488.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Urban,Illiterate,Population_Persons,4629.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Urban,Literate,Population_Persons,5859.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Urban,Literate but below matric/secondary,Population_Persons,4175.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Urban,Matric/secondary but below graduate,Population_Persons,994.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Urban,Technical diploma or certificate not equal to degree,Population_Persons,24.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Urban,Graduate and above other than technical degree,Population_Persons,370.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,099,District - Ganganagar ,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,80.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Total,Total,Population_Persons,14289.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Total,Illiterate,Population_Persons,6790.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Total,Literate,Population_Persons,7499.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Total,Literate but below matric/secondary,Population_Persons,5246.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Total,Matric/secondary but below graduate,Population_Persons,1127.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Total,Technical diploma or certificate not equal to degree,Population_Persons,47.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Total,Graduate and above other than technical degree,Population_Persons,397.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,118.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Rural,Total,Population_Persons,5717.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Rural,Illiterate,Population_Persons,2900.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Rural,Literate,Population_Persons,2817.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Rural,Literate but below matric/secondary,Population_Persons,2044.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Rural,Matric/secondary but below graduate,Population_Persons,364.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Rural,Technical diploma or certificate not equal to degree,Population_Persons,15.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Rural,Graduate and above other than technical degree,Population_Persons,125.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,36.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Urban,Total,Population_Persons,8572.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Urban,Illiterate,Population_Persons,3890.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Urban,Literate,Population_Persons,4682.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Urban,Literate but below matric/secondary,Population_Persons,3202.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Urban,Matric/secondary but below graduate,Population_Persons,763.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Urban,Technical diploma or certificate not equal to degree,Population_Persons,32.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Urban,Graduate and above other than technical degree,Population_Persons,272.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,100,District - Hanumangarh,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,82.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Total,Total,Population_Persons,7779.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Total,Illiterate,Population_Persons,3569.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Total,Literate,Population_Persons,4210.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Total,Literate but below matric/secondary,Population_Persons,2423.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Total,Matric/secondary but below graduate,Population_Persons,959.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Total,Technical diploma or certificate not equal to degree,Population_Persons,38.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Total,Graduate and above other than technical degree,Population_Persons,439.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,139.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Rural,Total,Population_Persons,3782.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Rural,Illiterate,Population_Persons,2219.0,DDW-0800B-03ST.xlsx,03ST
B0303ST,08,101,District - Bikaner,Rural,Literate,Population_Persons,1563.0,DDW-0800B-03ST.xlsx,03ST
