table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,10,000,State - BIHAR (10),Total,Total,Population_Persons,16567325,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Total,5-14,Population_Persons,4929102,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Total,15-34,Population_Persons,4913034,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Total,35-59,Population_Persons,3265048,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Total,60+,Population_Persons,1056633,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Total,Age not stated,Population_Persons,72028,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Total,15-59,Population_Persons,8178082,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Rural,Total,Population_Persons,15344215,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Rural,5-14,Population_Persons,4595873,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Rural,15-34,Population_Persons,4503838,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Rural,35-59,Population_Persons,3008160,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Rural,60+,Population_Persons,986373,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Rural,Age not stated,Population_Persons,67361,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Rural,15-59,Population_Persons,7511998,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Urban,Total,Population_Persons,1223110,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Urban,5-14,Population_Persons,333229,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Urban,15-34,Population_Persons,409196,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Urban,35-59,Population_Persons,256888,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Urban,60+,Population_Persons,70260,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Urban,Age not stated,Population_Persons,4667,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,000,State - BIHAR (10),Urban,15-59,Population_Persons,666084,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Total,Total,Population_Persons,553944,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Total,5-14,Population_Persons,165870,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Total,15-34,Population_Persons,156297,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Total,35-59,Population_Persons,116681,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Total,60+,Population_Persons,34807,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Total,Age not stated,Population_Persons,571,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Total,15-59,Population_Persons,272978,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Rural,Total,Population_Persons,524727,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Rural,5-14,Population_Persons,157503,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Rural,15-34,Population_Persons,147020,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Rural,35-59,Population_Persons,110333,DDW-1000B-01SC-Census.xls,01SC
B0201SC,10,203,District - Pashchim Champaran (01),Rural,60+,Population_Persons,33128,DDW-1000B-01SC-Census.xls,01SC
