table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0303ST,00,000,INDIA,Total,Total,Population_Persons,104545716.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Total,Illiterate,Population_Persons,52780243.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Total,Literate,Population_Persons,51765473.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Total,Literate but below matric/secondary,Population_Persons,38745050.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Total,Matric/secondary but below graduate,Population_Persons,7975864.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Total,Technical diploma or certificate not equal to degree,Population_Persons,236235.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Total,Graduate and above other than technical degree,Population_Persons,1452696.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,311183.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Rural,Total,Population_Persons,94083844.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Rural,Illiterate,Population_Persons,49322149.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Rural,Literate,Population_Persons,44761695.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Rural,Literate but below matric/secondary,Population_Persons,34665877.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Rural,Matric/secondary but below graduate,Population_Persons,6158338.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Rural,Technical diploma or certificate not equal to degree,Population_Persons,155853.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Rural,Graduate and above other than technical degree,Population_Persons,869575.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,180209.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Urban,Total,Population_Persons,10461872.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Urban,Illiterate,Population_Persons,3458094.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Urban,Literate,Population_Persons,7003778.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Urban,Literate but below matric/secondary,Population_Persons,4079173.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Urban,Matric/secondary but below graduate,Population_Persons,1817526.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Urban,Technical diploma or certificate not equal to degree,Population_Persons,80382.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Urban,Graduate and above other than technical degree,Population_Persons,583121.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,00,000,INDIA,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,130974.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Total,Population_Persons,1493299.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Illiterate,Population_Persons,891596.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Literate,Population_Persons,601703.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Literate but below matric/secondary,Population_Persons,439678.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Matric/secondary but below graduate,Population_Persons,116636.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Technical diploma or certificate not equal to degree,Population_Persons,1186.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Graduate and above other than technical degree,Population_Persons,14976.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,4344.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Total,Population_Persons,1406833.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Illiterate,Population_Persons,858609.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Literate,Population_Persons,548224.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Literate but below matric/secondary,Population_Persons,412243.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Matric/secondary but below graduate,Population_Persons,98984.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Technical diploma or certificate not equal to degree,Population_Persons,905.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Graduate and above other than technical degree,Population_Persons,10861.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,2995.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Total,Population_Persons,86466.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Illiterate,Population_Persons,32987.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Literate,Population_Persons,53479.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Literate but below matric/secondary,Population_Persons,27435.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Matric/secondary but below graduate,Population_Persons,17652.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Technical diploma or certificate not equal to degree,Population_Persons,281.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Graduate and above other than technical degree,Population_Persons,4115.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,01,000,State - JAMMU & KASHMIR,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,1349.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Total,Total,Population_Persons,392126.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Total,Illiterate,Population_Persons,138651.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Total,Literate,Population_Persons,253475.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Total,Literate but below matric/secondary,Population_Persons,147766.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Total,Matric/secondary but below graduate,Population_Persons,78498.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Total,Technical diploma or certificate not equal to degree,Population_Persons,1890.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Total,Graduate and above other than technical degree,Population_Persons,14461.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,2522.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Rural,Total,Population_Persons,374392.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Rural,Illiterate,Population_Persons,135129.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Rural,Literate,Population_Persons,239263.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Rural,Literate but below matric/secondary,Population_Persons,142265.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Rural,Matric/secondary but below graduate,Population_Persons,73420.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Rural,Technical diploma or certificate not equal to degree,Population_Persons,1651.0,DDW-0000B-03ST.xlsx,03ST
B0303ST,02,000,State - HIMACHAL PRADESH,Rural,Graduate and above other than technical degree,Population_Persons,11897.0,DDW-0000B-03ST.xlsx,03ST
