table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,03,000,State - PUNJAB (03),Total,Total,Population_Persons,8860179,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Total,5-14,Population_Persons,1826011,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Total,15-34,Population_Persons,3301888,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Total,35-59,Population_Persons,2141183,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Total,60+,Population_Persons,790781,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Total,Age not stated,Population_Persons,13330,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Total,15-59,Population_Persons,5443071,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Rural,Total,Population_Persons,6496986,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Rural,5-14,Population_Persons,1366192,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Rural,15-34,Population_Persons,2380202,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Rural,35-59,Population_Persons,1529369,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Rural,60+,Population_Persons,622554,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Rural,Age not stated,Population_Persons,10549,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Rural,15-59,Population_Persons,3909571,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Urban,Total,Population_Persons,2363193,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Urban,5-14,Population_Persons,459819,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Urban,15-34,Population_Persons,921686,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Urban,35-59,Population_Persons,611814,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Urban,60+,Population_Persons,168227,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Urban,Age not stated,Population_Persons,2781,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,000,State - PUNJAB (03),Urban,15-59,Population_Persons,1533500,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Total,Total,Population_Persons,580576,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Total,5-14,Population_Persons,116497,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Total,15-34,Population_Persons,216349,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Total,35-59,Population_Persons,143357,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Total,60+,Population_Persons,55362,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Total,Age not stated,Population_Persons,541,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Total,15-59,Population_Persons,359706,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Rural,Total,Population_Persons,435930,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Rural,5-14,Population_Persons,90336,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Rural,15-34,Population_Persons,160438,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Rural,35-59,Population_Persons,103981,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Rural,60+,Population_Persons,42902,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Rural,Age not stated,Population_Persons,463,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Rural,15-59,Population_Persons,264419,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Urban,Total,Population_Persons,144646,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Urban,5-14,Population_Persons,26161,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Urban,15-34,Population_Persons,55911,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Urban,35-59,Population_Persons,39376,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Urban,60+,Population_Persons,12460,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Urban,Age not stated,Population_Persons,78,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,035,District - Gurdaspur (01),Urban,15-59,Population_Persons,95287,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,036,District - Kapurthala  (02),Total,Total,Population_Persons,276707,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,036,District - Kapurthala  (02),Total,5-14,Population_Persons,55195,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,036,District - Kapurthala  (02),Total,15-34,Population_Persons,102126,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,036,District - Kapurthala  (02),Total,35-59,Population_Persons,71537,DDW-0300B-01SC-Census.xls,01SC
B0201SC,03,036,District - Kapurthala  (02),Total,60+,Population_Persons,24607,DDW-0300B-01SC-Census.xls,01SC
