table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,07,000,State - NCT OF DELHI,Total,Total,Population_Persons,2812309.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Total,Illiterate,Population_Persons,877450.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Total,Literate,Population_Persons,1934859.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Total,Literate but below matric/secondary,Population_Persons,1198838.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Total,Matric/secondary but below graduate,Population_Persons,498176.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Total,Technical diploma or certificate not equal to degree,Population_Persons,7968.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Total,Graduate and above other than technical degree,Population_Persons,143508.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,16840.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Rural,Total,Population_Persons,82183.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Rural,Illiterate,Population_Persons,27807.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Rural,Literate,Population_Persons,54376.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Rural,Literate but below matric/secondary,Population_Persons,35216.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Rural,Matric/secondary but below graduate,Population_Persons,14958.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Rural,Technical diploma or certificate not equal to degree,Population_Persons,301.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Rural,Graduate and above other than technical degree,Population_Persons,2364.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,189.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Urban,Total,Population_Persons,2730126.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Urban,Illiterate,Population_Persons,849643.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Urban,Literate,Population_Persons,1880483.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Urban,Literate but below matric/secondary,Population_Persons,1163622.0,DDW-0700B-03SC.xlsx,03SC
B0203SC,07,000,State - NCT OF DELHI,Urban,Matric/secondary but below graduate,Population_Persons,483218.0,DDW-0700B-03SC.xlsx,03SC
