table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0301ST,09,000,State - UTTAR PRADESH (09),Total,Total,Population_Persons,1134273,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Total,5-14,Population_Persons,316548,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Total,15-34,Population_Persons,365053,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Total,35-59,Population_Persons,233260,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Total,60+,Population_Persons,77945,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Total,Age not stated,Population_Persons,5587,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Total,15-59,Population_Persons,598313,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Rural,Total,Population_Persons,1031076,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Rural,5-14,Population_Persons,291906,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Rural,15-34,Population_Persons,326510,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Rural,35-59,Population_Persons,209458,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Rural,60+,Population_Persons,72056,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Rural,Age not stated,Population_Persons,4641,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Rural,15-59,Population_Persons,535968,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Urban,Total,Population_Persons,103197,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Urban,5-14,Population_Persons,24642,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Urban,15-34,Population_Persons,38543,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Urban,35-59,Population_Persons,23802,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Urban,60+,Population_Persons,5889,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Urban,Age not stated,Population_Persons,946,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,000,State - UTTAR PRADESH (09),Urban,15-59,Population_Persons,62345,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,132,District - Saharanpur (01),Total,Total,Population_Persons,980,DDW-0900B-01ST-Census.xls,01ST
B0301ST,09,132,District - Saharanpur (01),Total,5-14,Population_Persons,271,DDW-0900B-01ST-Census.xls,01ST
