table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0301ST,27,000,State - MAHARASHTRA (27),Total,Total,Population_Persons,10510213,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Total,5-14,Population_Persons,2453150,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Total,15-34,Population_Persons,3675735,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Total,35-59,Population_Persons,2472007,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Total,60+,Population_Persons,792251,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Total,Age not stated,Population_Persons,35583,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Total,15-59,Population_Persons,6147742,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Rural,Total,Population_Persons,9006077,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Rural,5-14,Population_Persons,2152573,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Rural,15-34,Population_Persons,3084133,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Rural,35-59,Population_Persons,2087116,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Rural,60+,Population_Persons,697751,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Rural,Age not stated,Population_Persons,30159,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Rural,15-59,Population_Persons,5171249,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Urban,Total,Population_Persons,1504136,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Urban,5-14,Population_Persons,300577,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Urban,15-34,Population_Persons,591602,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Urban,35-59,Population_Persons,384891,DDW-2700B-01ST-Census.xls,01ST
B0301ST,27,000,State - MAHARASHTRA (27),Urban,60+,Population_Persons,94500,DDW-2700B-01ST-Census.xls,01ST
