table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,11,000,State - SIKKIM,Total,Total,Population_Persons,28275.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Total,Illiterate,Population_Persons,9077.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Total,Literate,Population_Persons,19198.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Total,Literate but below matric/secondary,Population_Persons,15192.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Total,Matric/secondary but below graduate,Population_Persons,2387.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Total,Technical diploma or certificate not equal to degree,Population_Persons,49.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Total,Graduate and above other than technical degree,Population_Persons,672.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,106.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Rural,Total,Population_Persons,20335.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Rural,Illiterate,Population_Persons,7233.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Rural,Literate,Population_Persons,13102.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Rural,Literate but below matric/secondary,Population_Persons,11052.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Rural,Matric/secondary but below graduate,Population_Persons,1209.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Rural,Technical diploma or certificate not equal to degree,Population_Persons,22.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Rural,Graduate and above other than technical degree,Population_Persons,211.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,27.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Urban,Total,Population_Persons,7940.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Urban,Illiterate,Population_Persons,1844.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Urban,Literate,Population_Persons,6096.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Urban,Literate but below matric/secondary,Population_Persons,4140.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Urban,Matric/secondary but below graduate,Population_Persons,1178.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Urban,Technical diploma or certificate not equal to degree,Population_Persons,27.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Urban,Graduate and above other than technical degree,Population_Persons,461.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,000,State - SIKKIM,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,79.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,241,District - North  District,Total,Total,Population_Persons,982.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,241,District - North  District,Total,Illiterate,Population_Persons,387.0,DDW-1100B-03SC.xlsx,03SC
B0203SC,11,241,District - North  District,Total,Literate,Population_Persons,595.0,DDW-1100B-03SC.xlsx,03SC
