table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0301ST,29,000,State - KARNATAKA (29),Total,Total,Population_Persons,4248987,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Total,5-14,Population_Persons,857670,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Total,15-34,Population_Persons,1561201,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Total,35-59,Population_Persons,1080510,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Total,60+,Population_Persons,353798,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Total,Age not stated,Population_Persons,3093,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Total,15-59,Population_Persons,2641711,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Rural,Total,Population_Persons,3429791,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Rural,5-14,Population_Persons,702791,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Rural,15-34,Population_Persons,1231953,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Rural,35-59,Population_Persons,868608,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Rural,60+,Population_Persons,300880,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Rural,Age not stated,Population_Persons,2276,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Rural,15-59,Population_Persons,2100561,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Urban,Total,Population_Persons,819196,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Urban,5-14,Population_Persons,154879,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Urban,15-34,Population_Persons,329248,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Urban,35-59,Population_Persons,211902,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Urban,60+,Population_Persons,52918,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Urban,Age not stated,Population_Persons,817,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,000,State - KARNATAKA (29),Urban,15-59,Population_Persons,541150,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Total,Total,Population_Persons,297198,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Total,5-14,Population_Persons,63131,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Total,15-34,Population_Persons,103510,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Total,35-59,Population_Persons,73073,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Total,60+,Population_Persons,25145,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Total,Age not stated,Population_Persons,115,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Total,15-59,Population_Persons,176583,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Rural,Total,Population_Persons,253876,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Rural,5-14,Population_Persons,54501,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Rural,15-34,Population_Persons,86812,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Rural,35-59,Population_Persons,62074,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Rural,60+,Population_Persons,22247,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Rural,Age not stated,Population_Persons,101,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Rural,15-59,Population_Persons,148886,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Urban,Total,Population_Persons,43322,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Urban,5-14,Population_Persons,8630,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Urban,15-34,Population_Persons,16698,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Urban,35-59,Population_Persons,10999,DDW-2900B-01ST-Census.xls,01ST
B0301ST,29,555,District - Belgaum (01),Urban,60+,Population_Persons,2898,DDW-2900B-01ST-Census.xls,01ST
