table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,14,273,District - Tamenglong ,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,273,District - Tamenglong ,Urban,Total,Population_Persons,4.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,273,District - Tamenglong ,Urban,Illiterate,Population_Persons,2.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,273,District - Tamenglong ,Urban,Literate,Population_Persons,2.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,273,District - Tamenglong ,Urban,Literate but below matric/secondary,Population_Persons,2.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,273,District - Tamenglong ,Urban,Matric/secondary but below graduate,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,273,District - Tamenglong ,Urban,Technical diploma or certificate not equal to degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,273,District - Tamenglong ,Urban,Graduate and above other than technical degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,273,District - Tamenglong ,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Total,Total,Population_Persons,443.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Total,Illiterate,Population_Persons,155.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Total,Literate,Population_Persons,288.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Total,Literate but below matric/secondary,Population_Persons,158.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Total,Matric/secondary but below graduate,Population_Persons,79.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Total,Technical diploma or certificate not equal to degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Total,Graduate and above other than technical degree,Population_Persons,7.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,2.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Rural,Total,Population_Persons,424.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Rural,Illiterate,Population_Persons,152.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Rural,Literate,Population_Persons,272.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Rural,Literate but below matric/secondary,Population_Persons,151.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Rural,Matric/secondary but below graduate,Population_Persons,73.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Rural,Technical diploma or certificate not equal to degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Rural,Graduate and above other than technical degree,Population_Persons,5.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,1.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Urban,Total,Population_Persons,19.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Urban,Illiterate,Population_Persons,3.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Urban,Literate,Population_Persons,16.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Urban,Literate but below matric/secondary,Population_Persons,7.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Urban,Matric/secondary but below graduate,Population_Persons,6.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Urban,Technical diploma or certificate not equal to degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Urban,Graduate and above other than technical degree,Population_Persons,2.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,274,District - Churachandpur,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,1.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Total,Total,Population_Persons,22113.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Total,Illiterate,Population_Persons,8894.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Total,Literate,Population_Persons,13219.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Total,Literate but below matric/secondary,Population_Persons,6693.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Total,Matric/secondary but below graduate,Population_Persons,4168.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Total,Technical diploma or certificate not equal to degree,Population_Persons,25.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Total,Graduate and above other than technical degree,Population_Persons,1667.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,64.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Rural,Total,Population_Persons,21834.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Rural,Illiterate,Population_Persons,8846.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Rural,Literate,Population_Persons,12988.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Rural,Literate but below matric/secondary,Population_Persons,6601.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Rural,Matric/secondary but below graduate,Population_Persons,4082.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Rural,Technical diploma or certificate not equal to degree,Population_Persons,25.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Rural,Graduate and above other than technical degree,Population_Persons,1623.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,61.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Urban,Total,Population_Persons,279.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Urban,Illiterate,Population_Persons,48.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Urban,Literate,Population_Persons,231.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Urban,Literate but below matric/secondary,Population_Persons,92.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Urban,Matric/secondary but below graduate,Population_Persons,86.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Urban,Technical diploma or certificate not equal to degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Urban,Graduate and above other than technical degree,Population_Persons,44.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,275,District - Bishnupur,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,3.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Total,Total,Population_Persons,40593.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Total,Illiterate,Population_Persons,11806.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Total,Literate,Population_Persons,28787.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Total,Literate but below matric/secondary,Population_Persons,14359.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Total,Matric/secondary but below graduate,Population_Persons,8373.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Total,Technical diploma or certificate not equal to degree,Population_Persons,140.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Total,Graduate and above other than technical degree,Population_Persons,3869.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,374.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Rural,Total,Population_Persons,4397.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Rural,Illiterate,Population_Persons,1418.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Rural,Literate,Population_Persons,2979.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Rural,Literate but below matric/secondary,Population_Persons,1724.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Rural,Matric/secondary but below graduate,Population_Persons,785.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Rural,Technical diploma or certificate not equal to degree,Population_Persons,15.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Rural,Graduate and above other than technical degree,Population_Persons,211.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,9.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Urban,Total,Population_Persons,36196.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Urban,Illiterate,Population_Persons,10388.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Urban,Literate,Population_Persons,25808.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Urban,Literate but below matric/secondary,Population_Persons,12635.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Urban,Matric/secondary but below graduate,Population_Persons,7588.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Urban,Technical diploma or certificate not equal to degree,Population_Persons,125.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Urban,Graduate and above other than technical degree,Population_Persons,3658.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,276,District - Thoubal,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,365.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Total,Total,Population_Persons,16530.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Total,Illiterate,Population_Persons,4830.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Total,Literate,Population_Persons,11700.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Total,Literate but below matric/secondary,Population_Persons,5700.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Total,Matric/secondary but below graduate,Population_Persons,3639.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Total,Technical diploma or certificate not equal to degree,Population_Persons,83.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Total,Graduate and above other than technical degree,Population_Persons,1735.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,224.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Rural,Total,Population_Persons,11711.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Rural,Illiterate,Population_Persons,3773.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Rural,Literate,Population_Persons,7938.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Rural,Literate but below matric/secondary,Population_Persons,4337.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Rural,Matric/secondary but below graduate,Population_Persons,2367.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Rural,Technical diploma or certificate not equal to degree,Population_Persons,50.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Rural,Graduate and above other than technical degree,Population_Persons,888.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,86.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Urban,Total,Population_Persons,4819.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Urban,Illiterate,Population_Persons,1057.0,DDW-1400B-03SC.xlsx,03SC
