table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,18,000,State - ASSAM (18),Total,Total,Population_Persons,2231321,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Total,5-14,Population_Persons,478351,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Total,15-34,Population_Persons,822329,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Total,35-59,Population_Persons,561863,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Total,60+,Population_Persons,161815,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Total,Age not stated,Population_Persons,1234,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Total,15-59,Population_Persons,1384192,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Rural,Total,Population_Persons,1825761,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Rural,5-14,Population_Persons,405151,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Rural,15-34,Population_Persons,664191,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Rural,35-59,Population_Persons,445749,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Rural,60+,Population_Persons,133836,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Rural,Age not stated,Population_Persons,949,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Rural,15-59,Population_Persons,1109940,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Urban,Total,Population_Persons,405560,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Urban,5-14,Population_Persons,73200,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Urban,15-34,Population_Persons,158138,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Urban,35-59,Population_Persons,116114,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Urban,60+,Population_Persons,27979,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Urban,Age not stated,Population_Persons,285,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,000,State - ASSAM (18),Urban,15-59,Population_Persons,274252,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,300,District - Kokrajhar (01),Total,Total,Population_Persons,29570,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,300,District - Kokrajhar (01),Total,5-14,Population_Persons,6251,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,300,District - Kokrajhar (01),Total,15-34,Population_Persons,10946,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,300,District - Kokrajhar (01),Total,35-59,Population_Persons,7596,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,300,District - Kokrajhar (01),Total,60+,Population_Persons,2115,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,300,District - Kokrajhar (01),Total,Age not stated,Population_Persons,66,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,300,District - Kokrajhar (01),Total,15-59,Population_Persons,18542,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,300,District - Kokrajhar (01),Rural,Total,Population_Persons,23747,DDW-1800B-01SC-Census.xls,01SC
B0201SC,18,300,District - Kokrajhar (01),Rural,5-14,Population_Persons,5248,DDW-1800B-01SC-Census.xls,01SC
