table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,00,000,INDIA,Total,Total,Population_Persons,201378372,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Total,5-14,Population_Persons,46016097,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Total,15-34,Population_Persons,70695537,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Total,35-59,Population_Persons,48247726,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Total,60+,Population_Persons,15725201,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Total,Age not stated,Population_Persons,723507,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Total,15-59,Population_Persons,118943263,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Rural,Total,Population_Persons,153850848,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Rural,5-14,Population_Persons,36498141,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Rural,15-34,Population_Persons,52384583,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Rural,35-59,Population_Persons,35870510,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Rural,60+,Population_Persons,12595061,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Rural,Age not stated,Population_Persons,561835,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Rural,15-59,Population_Persons,88255093,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Urban,Total,Population_Persons,47527524,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Urban,5-14,Population_Persons,9517956,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Urban,15-34,Population_Persons,18310954,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Urban,35-59,Population_Persons,12377216,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Urban,60+,Population_Persons,3130140,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Urban,Age not stated,Population_Persons,161672,DDW-0000B-01SC-Census.xls,01SC
B0201SC,00,000,INDIA,Urban,15-59,Population_Persons,30688170,DDW-0000B-01SC-Census.xls,01SC
B0201SC,01,000,State - JAMMU & KASHMIR (01),Total,Total,Population_Persons,924991,DDW-0000B-01SC-Census.xls,01SC
B0201SC,01,000,State - JAMMU & KASHMIR (01),Total,5-14,Population_Persons,196433,DDW-0000B-01SC-Census.xls,01SC
B0201SC,01,000,State - JAMMU & KASHMIR (01),Total,15-34,Population_Persons,343261,DDW-0000B-01SC-Census.xls,01SC
B0201SC,01,000,State - JAMMU & KASHMIR (01),Total,35-59,Population_Persons,226315,DDW-0000B-01SC-Census.xls,01SC
