table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0301ST,11,000,State - SIKKIM (11),Total,Total,Population_Persons,206360,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Total,5-14,Population_Persons,43717,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Total,15-34,Population_Persons,81732,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Total,35-59,Population_Persons,51249,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Total,60+,Population_Persons,14872,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Total,Age not stated,Population_Persons,431,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Total,15-59,Population_Persons,132981,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Rural,Total,Population_Persons,167146,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Rural,5-14,Population_Persons,36880,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Rural,15-34,Population_Persons,65467,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Rural,35-59,Population_Persons,39852,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Rural,60+,Population_Persons,12494,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Rural,Age not stated,Population_Persons,362,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Rural,15-59,Population_Persons,105319,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Urban,Total,Population_Persons,39214,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Urban,5-14,Population_Persons,6837,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Urban,15-34,Population_Persons,16265,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Urban,35-59,Population_Persons,11397,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Urban,60+,Population_Persons,2378,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Urban,Age not stated,Population_Persons,69,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,000,State - SIKKIM (11),Urban,15-59,Population_Persons,27662,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,241,District - North  District (01),Total,Total,Population_Persons,28715,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,241,District - North  District (01),Total,5-14,Population_Persons,6707,DDW-1100B-01ST-Census.xls,01ST
B0301ST,11,241,District - North  District (01),Total,15-34,Population_Persons,11203,DDW-1100B-01ST-Census.xls,01ST
