table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,08,000,State - RAJASTHAN (08),Total,Total,Population_Persons,12221593,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Total,5-14,Population_Persons,3128458,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Total,15-34,Population_Persons,4273638,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Total,35-59,Population_Persons,2574295,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Total,60+,Population_Persons,809795,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Total,Age not stated,Population_Persons,46697,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Total,15-59,Population_Persons,6847933,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Rural,Total,Population_Persons,9536963,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Rural,5-14,Population_Persons,2504013,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Rural,15-34,Population_Persons,3244933,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Rural,35-59,Population_Persons,1965401,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Rural,60+,Population_Persons,663338,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Rural,Age not stated,Population_Persons,38713,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Rural,15-59,Population_Persons,5210334,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Urban,Total,Population_Persons,2684630,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Urban,5-14,Population_Persons,624445,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Urban,15-34,Population_Persons,1028705,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Urban,35-59,Population_Persons,608894,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Urban,60+,Population_Persons,146457,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Urban,Age not stated,Population_Persons,7984,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,000,State - RAJASTHAN (08),Urban,15-59,Population_Persons,1637599,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Total,Total,Population_Persons,720412,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Total,5-14,Population_Persons,175457,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Total,15-34,Population_Persons,261592,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Total,35-59,Population_Persons,152867,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Total,60+,Population_Persons,47894,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Total,Age not stated,Population_Persons,4880,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Total,15-59,Population_Persons,414459,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Rural,Total,Population_Persons,598772,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Rural,5-14,Population_Persons,146729,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Rural,15-34,Population_Persons,215270,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Rural,35-59,Population_Persons,126134,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Rural,60+,Population_Persons,41216,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Rural,Age not stated,Population_Persons,3788,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Rural,15-59,Population_Persons,341404,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Urban,Total,Population_Persons,121640,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Urban,5-14,Population_Persons,28728,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Urban,15-34,Population_Persons,46322,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Urban,35-59,Population_Persons,26733,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Urban,60+,Population_Persons,6678,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Urban,Age not stated,Population_Persons,1092,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,099,District - Ganganagar  (01),Urban,15-59,Population_Persons,73055,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Total,Total,Population_Persons,494189,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Total,5-14,Population_Persons,121511,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Total,15-34,Population_Persons,177163,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Total,35-59,Population_Persons,106073,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Total,60+,Population_Persons,29894,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Total,Age not stated,Population_Persons,5669,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Total,15-59,Population_Persons,283236,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Rural,Total,Population_Persons,435504,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Rural,5-14,Population_Persons,107949,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Rural,15-34,Population_Persons,154950,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Rural,35-59,Population_Persons,93180,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Rural,60+,Population_Persons,26582,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Rural,Age not stated,Population_Persons,4852,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Rural,15-59,Population_Persons,248130,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Urban,Total,Population_Persons,58685,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Urban,5-14,Population_Persons,13562,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Urban,15-34,Population_Persons,22213,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Urban,35-59,Population_Persons,12893,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Urban,60+,Population_Persons,3312,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Urban,Age not stated,Population_Persons,817,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,100,District - Hanumangarh (02),Urban,15-59,Population_Persons,35106,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Total,Total,Population_Persons,493646,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Total,5-14,Population_Persons,141609,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Total,15-34,Population_Persons,167735,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Total,35-59,Population_Persons,90190,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Total,60+,Population_Persons,25023,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Total,Age not stated,Population_Persons,2920,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Total,15-59,Population_Persons,257925,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Rural,Total,Population_Persons,397781,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Rural,5-14,Population_Persons,118152,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Rural,15-34,Population_Persons,131869,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Rural,35-59,Population_Persons,69549,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Rural,60+,Population_Persons,20344,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Rural,Age not stated,Population_Persons,2136,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Rural,15-59,Population_Persons,201418,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Urban,Total,Population_Persons,95865,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Urban,5-14,Population_Persons,23457,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Urban,15-34,Population_Persons,35866,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Urban,35-59,Population_Persons,20641,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Urban,60+,Population_Persons,4679,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Urban,Age not stated,Population_Persons,784,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,101,District - Bikaner (03),Urban,15-59,Population_Persons,56507,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Total,Total,Population_Persons,451721,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Total,5-14,Population_Persons,121959,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Total,15-34,Population_Persons,154751,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Total,35-59,Population_Persons,88991,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Total,60+,Population_Persons,27504,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Total,Age not stated,Population_Persons,2921,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Total,15-59,Population_Persons,243742,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Rural,Total,Population_Persons,376554,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Rural,5-14,Population_Persons,102851,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Rural,15-34,Population_Persons,127515,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Rural,35-59,Population_Persons,73083,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Rural,60+,Population_Persons,23307,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Rural,Age not stated,Population_Persons,2425,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Rural,15-59,Population_Persons,200598,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Urban,Total,Population_Persons,75167,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Urban,5-14,Population_Persons,19108,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Urban,15-34,Population_Persons,27236,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Urban,35-59,Population_Persons,15908,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Urban,60+,Population_Persons,4197,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Urban,Age not stated,Population_Persons,496,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,102,District - Churu (04),Urban,15-59,Population_Persons,43144,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,103,District - Jhunjhunun (05),Total,Total,Population_Persons,360709,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,103,District - Jhunjhunun (05),Total,5-14,Population_Persons,87013,DDW-0800B-01SC-Census.xls,01SC
B0201SC,08,103,District - Jhunjhunun (05),Total,15-34,Population_Persons,130804,DDW-0800B-01SC-Census.xls,01SC
