table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0303ST,24,000,State - GUJARAT,Total,Total,Population_Persons,8917174.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Total,Illiterate,Population_Persons,4228638.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Total,Literate,Population_Persons,4688536.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Total,Literate but below matric/secondary,Population_Persons,3343423.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Total,Matric/secondary but below graduate,Population_Persons,770960.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Total,Technical diploma or certificate not equal to degree,Population_Persons,68452.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Total,Graduate and above other than technical degree,Population_Persons,101172.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,32530.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Rural,Total,Population_Persons,8021848.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Rural,Illiterate,Population_Persons,3902636.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Rural,Literate,Population_Persons,4119212.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Rural,Literate but below matric/secondary,Population_Persons,2984044.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Rural,Matric/secondary but below graduate,Population_Persons,651766.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Rural,Technical diploma or certificate not equal to degree,Population_Persons,55265.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Rural,Graduate and above other than technical degree,Population_Persons,72060.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,23199.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Urban,Total,Population_Persons,895326.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Urban,Illiterate,Population_Persons,326002.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Urban,Literate,Population_Persons,569324.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Urban,Literate but below matric/secondary,Population_Persons,359379.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Urban,Matric/secondary but below graduate,Population_Persons,119194.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Urban,Technical diploma or certificate not equal to degree,Population_Persons,13187.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Urban,Graduate and above other than technical degree,Population_Persons,29112.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,000,State - GUJARAT,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,9331.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,468,District - Kachchh,Total,Total,Population_Persons,24228.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,468,District - Kachchh,Total,Illiterate,Population_Persons,13722.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,468,District - Kachchh,Total,Literate,Population_Persons,10506.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,468,District - Kachchh,Total,Literate but below matric/secondary,Population_Persons,7278.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,468,District - Kachchh,Total,Matric/secondary but below graduate,Population_Persons,1708.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,468,District - Kachchh,Total,Technical diploma or certificate not equal to degree,Population_Persons,315.0,DDW-2400B-03ST.xlsx,03ST
B0303ST,24,468,District - Kachchh,Total,Graduate and above other than technical degree,Population_Persons,440.0,DDW-2400B-03ST.xlsx,03ST
